Index,System Time,Time Stamp,Channel,Direction,Frame ID,Type,Format,DLC,Data
02516,="11:49:25.516",0x1091D7F,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 4A 04 00 00 10 00 64 
02517,="11:49:25.546",0x1091E7D,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 05 04 01 00 8C 01 49 01 
02518,="11:49:25.546",0x1091F70,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 3E 04 00 00 10 00 64 
02519,="11:49:25.575",0x1092076,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 05 04 03 00 8C 01 49 01 
02520,="11:49:25.605",0x1092166,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 35 04 00 00 10 00 64 
02521,="11:49:25.636",0x1092267,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 05 04 00 00 8C 01 49 01 
02522,="11:49:25.665",0x1092356,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 2C 04 00 00 10 00 64 
02523,="11:49:25.695",0x1092458,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 05 04 00 00 8C 01 49 01 
02524,="11:49:25.725",0x109254A,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 23 04 00 00 10 00 64 
02525,="11:49:25.725",0x109264C,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 05 04 00 00 8C 01 49 01 
02526,="11:49:25.755",0x1092740,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 1A 04 00 00 10 00 64 
02527,="11:49:25.785",0x1092843,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 05 04 01 00 8C 01 49 01 
02528,="11:49:25.814",0x1092934,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 14 04 00 00 10 00 64 
02529,="11:49:25.845",0x1092A34,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 05 04 00 00 8C 01 49 01 
02530,="11:49:25.874",0x1092B26,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 08 04 00 00 10 00 64 
02531,="11:49:25.874",0x1092B47,ch1,Receive,0x1073C0D1,Data,Extended,0x08,x| 00 08 09 00 00 00 00 00 
02532,="11:49:25.874",0x1092B4D,ch1,Receive,0x1075C0D1,Data,Extended,0x08,x| 00 00 59 00 7D 05 04 11 
02533,="11:49:25.874",0x1092B53,ch1,Receive,0x1080C0D1,Data,Extended,0x08,x| FF FF FF FF 00 FF 00 01 
02534,="11:49:25.874",0x1092C25,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 05 04 04 00 8C 01 49 01 
02535,="11:49:25.905",0x1092D1A,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 FF 03 00 00 10 00 64 
02536,="11:49:25.935",0x1092E18,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 05 04 02 00 8C 01 49 01 
02537,="11:49:25.965",0x1092F0E,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 F3 03 00 00 10 00 64 
02538,="11:49:25.996",0x1093011,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 06 04 01 00 8C 01 49 01 
02539,="11:49:25.996",0x10930FF,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 EA 03 00 00 10 00 64 
02540,="11:49:26.024",0x1093203,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 06 04 00 00 8C 01 49 01 
02541,="11:49:26.055",0x10932F3,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 E7 03 00 00 10 00 64 
02542,="11:49:26.086",0x10933F8,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 06 04 05 00 8C 01 49 01 
02543,="11:49:26.116",0x10934EA,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 DB 03 00 00 10 00 64 
02544,="11:49:26.146",0x10935EA,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 06 04 01 00 8C 01 49 01 
02545,="11:49:26.146",0x10936DC,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 D2 03 00 00 10 00 64 
02546,="11:49:26.175",0x10937DB,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 06 04 04 00 8C 01 49 01 
02547,="11:49:26.205",0x10938CD,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 C9 03 00 00 10 00 64 
02548,="11:49:26.235",0x10939D0,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 06 04 05 00 8C 01 49 01 
02549,="11:49:26.265",0x1093ABF,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 BD 03 00 00 10 00 64 
02550,="11:49:26.296",0x1093BC5,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 07 04 00 00 8C 01 49 01 
02551,="11:49:26.296",0x1093CB5,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 B7 03 00 00 10 00 64 
02552,="11:49:26.325",0x1093DB7,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 07 04 00 00 8C 01 49 01 
02553,="11:49:26.356",0x1093EA6,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 AE 03 00 00 10 00 64 
02554,="11:49:26.356",0x1093EB2,ch1,Receive,0x1081C0D1,Data,Extended,0x08,x| FF 00 FF 00 FF FF FF FF 
02555,="11:49:26.356",0x1093EB8,ch1,Receive,0x1082C0D1,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02556,="11:49:26.356",0x1093EBE,ch1,Receive,0x107BFFD1,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02557,="11:49:26.385",0x1093FAC,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 07 04 02 00 8D 01 49 01 
02558,="11:49:26.415",0x1094099,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 A8 03 00 00 10 00 64 
02559,="11:49:26.445",0x109419D,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 07 04 01 00 8C 01 49 01 
02560,="11:49:26.475",0x1094292,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 9F 03 00 00 10 00 64 
02561,="11:49:26.475",0x1094390,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 08 04 03 00 8C 01 49 01 
02562,="11:49:26.504",0x1094480,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 99 03 00 00 10 00 64 
02563,="11:49:26.535",0x1094589,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 08 04 04 00 8A 01 49 01 
02564,="11:49:26.565",0x1094676,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 8D 03 00 00 10 00 64 
02565,="11:49:26.595",0x1094779,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 08 04 05 00 8C 01 49 01 
02566,="11:49:26.625",0x1094867,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 87 03 00 00 10 00 64 
02567,="11:49:26.625",0x1094969,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 08 04 03 00 8C 01 49 01 
02568,="11:49:26.656",0x1094A5A,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 84 03 00 00 10 00 64 
02569,="11:49:26.685",0x1094B60,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 08 04 05 00 8C 01 49 01 
02570,="11:49:26.716",0x1094C50,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 7B 03 00 00 10 00 64 
02571,="11:49:26.745",0x1094D51,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 08 04 06 00 8C 01 49 01 
02572,="11:49:26.775",0x1094E45,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 72 03 00 00 10 00 64 
02573,="11:49:26.775",0x1094F44,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 08 04 02 00 8C 01 49 01 
02574,="11:49:26.806",0x1095038,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 66 03 00 00 10 00 64 
02575,="11:49:26.835",0x1095135,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 08 04 03 00 8C 01 49 01 
02576,="11:49:26.866",0x109521F,ch1,Receive,0x1073C0D1,Data,Extended,0x08,x| 00 08 09 00 00 00 00 00 
02577,="11:49:26.866",0x1095224,ch1,Receive,0x1075C0D1,Data,Extended,0x08,x| 00 00 59 00 7D 08 04 0E 
02578,="11:49:26.866",0x109522A,ch1,Receive,0x1080C0D1,Data,Extended,0x08,x| FF FF FF FF 00 FF 00 01 
02579,="11:49:26.866",0x1095230,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 60 03 00 00 10 00 64 
02580,="11:49:26.895",0x109532A,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 08 04 00 00 8C 01 49 01 
02581,="11:49:26.925",0x109541B,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 5A 03 00 00 10 00 64 
02582,="11:49:26.925",0x1095524,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 08 04 05 00 8C 01 49 01 
02583,="11:49:26.955",0x1095610,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 51 03 00 00 10 00 64 
02584,="11:49:26.986",0x1095714,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 08 04 02 00 8C 01 49 01 
02585,="11:49:27.016",0x1095803,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 4B 03 00 00 10 00 64 
02586,="11:49:27.045",0x1095908,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 08 04 02 00 8C 01 49 01 
02587,="11:49:27.076",0x10959F9,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 42 03 00 00 10 00 64 
02588,="11:49:27.076",0x1095AFB,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 08 04 05 00 8A 01 49 01 
02589,="11:49:27.105",0x1095BED,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 3C 03 00 00 10 00 64 
02590,="11:49:27.135",0x1095CF2,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 08 04 01 00 8C 01 49 01 
02591,="11:49:27.165",0x1095DDE,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 33 03 00 00 10 00 64 
02592,="11:49:27.194",0x1095EDE,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 08 04 03 00 8C 01 49 01 
02593,="11:49:27.225",0x1095FD0,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 30 03 00 00 10 00 64 
02594,="11:49:27.225",0x10960D0,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 08 04 00 00 8A 01 49 01 
02595,="11:49:27.255",0x10961C3,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 24 03 00 00 10 00 64 
02596,="11:49:27.285",0x10962C8,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 09 04 02 00 8C 01 49 01 
02597,="11:49:27.315",0x10963B9,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 1E 03 00 00 10 00 64 
02598,="11:49:27.346",0x10964B8,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 09 04 07 00 8C 01 49 01 
02599,="11:49:27.346",0x109658A,ch1,Receive,0x1081C0D1,Data,Extended,0x08,x| FF 00 FF 00 FF FF FF FF 
02600,="11:49:27.346",0x1096590,ch1,Receive,0x1082C0D1,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02601,="11:49:27.346",0x1096596,ch1,Receive,0x107BFFD1,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02602,="11:49:27.346",0x10965AD,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 15 03 00 00 10 00 64 
02603,="11:49:27.375",0x10966AC,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 09 04 01 00 8C 01 49 01 
02604,="11:49:27.406",0x109679D,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 12 03 00 00 10 00 64 
02605,="11:49:27.435",0x10968A2,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 09 04 00 00 8C 01 49 01 
02606,="11:49:27.465",0x1096990,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 09 03 00 00 10 00 64 
02607,="11:49:27.496",0x1096A93,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 09 04 05 00 8C 01 49 01 
02608,="11:49:27.496",0x1096B85,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 03 03 00 00 10 00 64 
02609,="11:49:27.524",0x1096C86,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 09 04 02 00 8C 01 49 01 
02610,="11:49:27.555",0x1096D7C,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 F7 02 00 00 10 00 64 
02611,="11:49:27.586",0x1096E79,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 09 04 04 00 8C 01 49 01 
02612,="11:49:27.614",0x1096F6D,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 F1 02 00 00 10 00 64 
02613,="11:49:27.646",0x109706E,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 0A 04 00 00 8A 01 49 01 
02614,="11:49:27.646",0x109715E,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 EB 02 00 00 10 00 64 
02615,="11:49:27.676",0x1097265,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 0A 04 00 00 8A 01 49 01 
02616,="11:49:27.705",0x1097352,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 E5 02 00 00 10 00 64 
02617,="11:49:27.735",0x1097455,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 0A 04 03 00 8A 01 49 01 
02618,="11:49:27.766",0x1097543,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 DF 02 00 00 10 00 64 
02619,="11:49:27.796",0x1097648,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 0A 04 03 00 8C 01 49 01 
02620,="11:49:27.796",0x1097738,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 D3 02 00 00 10 00 64 
02621,="11:49:27.826",0x109783D,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 0B 04 00 00 8C 01 49 01 
02622,="11:49:27.855",0x109792B,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 D0 02 00 00 10 00 64 
02623,="11:49:27.886",0x10979B4,ch1,Receive,0x1073C0D1,Data,Extended,0x08,x| 00 08 09 00 00 00 00 00 
02624,="11:49:27.886",0x10979B9,ch1,Receive,0x1075C0D1,Data,Extended,0x08,x| 00 00 59 00 7D 0A 04 0C 
02625,="11:49:27.886",0x10979BF,ch1,Receive,0x1080C0D1,Data,Extended,0x08,x| FF FF FF FF 00 FF 00 01 
02626,="11:49:27.886",0x1097A30,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 0B 04 05 00 8C 01 49 01 
02627,="11:49:27.916",0x1097B1D,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 C4 02 00 00 10 00 64 
02628,="11:49:27.945",0x1097C22,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 0B 04 03 00 8C 01 49 01 
02629,="11:49:27.976",0x1097D15,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 BE 02 00 00 10 00 64 
02630,="11:49:27.976",0x1097E17,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 0B 04 02 00 8C 01 49 01 
02631,="11:49:28.005",0x1097F09,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 BB 02 00 00 10 00 64 
02632,="11:49:28.035",0x1098006,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 0B 04 03 00 8C 01 49 01 
02633,="11:49:28.066",0x10980FA,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 B5 02 00 00 10 00 64 
02634,="11:49:28.094",0x10981FC,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 0B 04 03 00 8C 01 49 01 
02635,="11:49:28.125",0x10982ED,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 AF 02 00 00 10 00 64 
02636,="11:49:28.125",0x10983EF,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 0B 04 00 00 8C 01 49 01 
02637,="11:49:28.156",0x10984DF,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 A6 02 00 00 10 00 64 
02638,="11:49:28.186",0x10985E2,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 0C 04 02 00 8C 01 49 01 
02639,="11:49:28.216",0x10986D3,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 A0 02 00 00 10 00 64 
02640,="11:49:28.246",0x10987D6,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 0C 04 00 00 8C 01 49 01 
02641,="11:49:28.246",0x10988C8,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 97 02 00 00 10 00 64 
02642,="11:49:28.276",0x10989C9,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 0C 04 00 00 8C 01 49 01 
02643,="11:49:28.306",0x1098ABD,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 91 02 00 00 10 00 64 
02644,="11:49:28.336",0x1098BB2,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 91 02 00 00 10 00 64 
02645,="11:49:28.366",0x1098C62,ch1,Receive,0x1081C0D1,Data,Extended,0x08,x| FF 00 FF 00 FF FF FF FF 
02646,="11:49:28.366",0x1098C68,ch1,Receive,0x1082C0D1,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02647,="11:49:28.366",0x1098C6E,ch1,Receive,0x107BFFD1,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02648,="11:49:28.366",0x1098CB0,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 8B 02 00 00 10 00 64 
02649,="11:49:28.396",0x1098DAF,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 0C 04 00 00 8A 01 49 01 
02650,="11:49:28.396",0x1098E9F,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 85 02 00 00 10 00 64 
02651,="11:49:28.425",0x1098FA2,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 0C 04 01 00 8C 01 49 01 
02652,="11:49:28.456",0x1099094,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 7F 02 00 00 10 00 64 
02653,="11:49:28.485",0x1099196,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 0C 04 08 00 8C 01 49 01 
02654,="11:49:28.515",0x109928A,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 79 02 00 00 10 00 64 
02655,="11:49:28.545",0x109938A,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 0C 04 00 00 8C 01 49 01 
02656,="11:49:28.575",0x109947E,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 73 02 00 00 10 00 64 
02657,="11:49:28.575",0x109957D,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 0C 04 01 00 8A 01 49 01 
02658,="11:49:28.606",0x1099670,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 6A 02 00 00 10 00 64 
02659,="11:49:28.635",0x109976E,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 0C 04 03 00 8C 01 49 01 
02660,="11:49:28.665",0x1099863,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 64 02 00 00 10 00 64 
02661,="11:49:28.695",0x1099964,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 0D 04 08 00 8C 01 49 01 
02662,="11:49:28.725",0x1099A56,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 5B 02 00 00 10 00 64 
02663,="11:49:28.725",0x1099B55,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 0D 04 07 00 8C 01 49 01 
02664,="11:49:28.756",0x1099C4B,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 5B 02 00 00 10 00 64 
02665,="11:49:28.785",0x1099D49,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 0D 04 07 00 8C 01 49 01 
02666,="11:49:28.814",0x1099E3F,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 52 02 00 00 10 00 64 
02667,="11:49:28.845",0x1099F3F,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 0D 04 06 00 8A 01 49 01 
02668,="11:49:28.845",0x1099FCE,ch1,Receive,0x1073C0D1,Data,Extended,0x08,x| 00 08 09 00 00 00 00 00 
02669,="11:49:28.845",0x1099FD3,ch1,Receive,0x1075C0D1,Data,Extended,0x08,x| 00 00 59 00 7D 0D 04 09 
02670,="11:49:28.845",0x1099FD9,ch1,Receive,0x1080C0D1,Data,Extended,0x08,x| FF FF FF FF 00 FF 00 01 
02671,="11:49:28.845",0x109A02E,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 4C 02 00 00 10 00 64 
02672,="11:49:28.875",0x109A130,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 0E 04 04 00 8C 01 49 01 
02673,="11:49:28.905",0x109A221,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 49 02 00 00 10 00 64 
02674,="11:49:28.935",0x109A322,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 0E 04 01 00 8C 01 49 01 
02675,="11:49:28.965",0x109A416,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 43 02 00 00 10 00 64 
02676,="11:49:28.996",0x109A50E,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 40 02 00 00 10 00 64 
02677,="11:49:28.996",0x109A60A,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 3A 02 00 00 10 00 64 
02678,="11:49:29.024",0x109A70F,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 0E 04 06 00 8C 01 49 01 
02679,="11:49:29.055",0x109A7FC,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 34 02 00 00 10 00 64 
02680,="11:49:29.085",0x109A901,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 0E 04 04 00 8C 01 49 01 
02681,="11:49:29.115",0x109A9F4,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 2E 02 00 00 10 00 64 
02682,="11:49:29.146",0x109AAF5,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 0E 04 02 00 8C 01 49 01 
02683,="11:49:29.146",0x109ABE8,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 2B 02 00 00 10 00 64 
02684,="11:49:29.175",0x109ACE8,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 0E 04 02 00 8C 01 49 01 
02685,="11:49:29.205",0x109ADD7,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 22 02 00 00 10 00 64 
02686,="11:49:29.236",0x109AED9,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 0E 04 05 00 8C 01 49 01 
02687,="11:49:29.265",0x109AFCC,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 1C 02 00 00 10 00 64 
02688,="11:49:29.295",0x109B0D1,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 0F 04 01 00 8C 01 49 01 
02689,="11:49:29.326",0x109B1BD,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 16 02 00 00 10 00 64 
02690,="11:49:29.326",0x109B2C0,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 0F 04 09 00 8C 01 49 01 
02691,="11:49:29.355",0x109B339,ch1,Receive,0x1081C0D1,Data,Extended,0x08,x| FF 00 FF 00 FF FF FF FF 
02692,="11:49:29.355",0x109B33F,ch1,Receive,0x1082C0D1,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02693,="11:49:29.355",0x109B345,ch1,Receive,0x107BFFD1,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02694,="11:49:29.355",0x109B3B1,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 10 02 00 00 10 00 64 
02695,="11:49:29.385",0x109B4B7,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 0F 04 04 00 8C 01 49 01 
02696,="11:49:29.416",0x109B5A8,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 0A 02 00 00 10 00 64 
02697,="11:49:29.446",0x109B6AA,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 0F 04 02 00 8C 01 49 01 
02698,="11:49:29.446",0x109B79D,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 07 02 00 00 10 00 64 
02699,="11:49:29.475",0x109B89B,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 0F 04 04 00 8A 01 49 01 
02700,="11:49:29.505",0x109B98B,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 01 02 00 00 10 00 64 
02701,="11:49:29.536",0x109BA8B,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 0F 04 06 00 8C 01 49 01 
02702,="11:49:29.565",0x109BB7D,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 F8 01 00 00 10 00 64 
02703,="11:49:29.596",0x109BC7F,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 0F 04 00 00 8C 01 49 01 
02704,="11:49:29.596",0x109BD73,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 F5 01 00 00 10 00 64 
02705,="11:49:29.625",0x109BE73,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 0F 04 04 00 8C 01 49 01 
02706,="11:49:29.655",0x109BF67,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 EF 01 00 00 10 00 64 
02707,="11:49:29.686",0x109C06C,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 0F 04 07 00 8C 01 49 01 
02708,="11:49:29.715",0x109C15C,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 EC 01 00 00 10 00 64 
02709,="11:49:29.745",0x109C25C,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 0F 04 00 00 8C 01 49 01 
02710,="11:49:29.776",0x109C34F,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 E6 01 00 00 10 00 64 
02711,="11:49:29.776",0x109C44D,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 10 04 03 00 8C 01 49 01 
02712,="11:49:29.805",0x109C540,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 E0 01 00 00 10 00 64 
02713,="11:49:29.835",0x109C640,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 10 04 03 00 8C 01 49 01 
02714,="11:49:29.835",0x109C6A6,ch1,Receive,0x1073C0D1,Data,Extended,0x08,x| 00 08 09 00 00 00 00 00 
02715,="11:49:29.835",0x109C6AB,ch1,Receive,0x1075C0D1,Data,Extended,0x08,x| 00 00 59 00 7D 0F 04 08 
02716,="11:49:29.835",0x109C6B1,ch1,Receive,0x1080C0D1,Data,Extended,0x08,x| FF FF FF FF 00 FF 00 01 
02717,="11:49:29.865",0x109C734,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 DA 01 00 00 10 00 64 
02718,="11:49:29.896",0x109C83A,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 10 04 03 00 8C 01 49 01 
02719,="11:49:29.896",0x109C928,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 D4 01 00 00 10 00 64 
02720,="11:49:29.925",0x109CA2C,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 10 04 07 00 8C 01 49 01 
02721,="11:49:29.956",0x109CB1C,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 D1 01 00 00 10 00 64 
02722,="11:49:29.985",0x109CC1A,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 10 04 06 00 8C 01 49 01 
02723,="11:49:30.015",0x109CD0D,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 C8 01 00 00 10 00 64 
